Document,Topic,Name,Representation,Representative_Docs,Top_n_words,Probability,Representative_document
못간다,-1,-1_네이버_공매도_두나무_파란불,"['네이버', '공매도', '두나무', '파란불', '오늘은', '쓸데없는', '소리하지말고', '오늘', '재료', '상장']","['쓸데없는 소리하지말고 공매도 대차차단설', '쓸데없는 소리하지말고 공매도 대차차단 설정', '쓸데없는 소리하지말고 공매도 대차차단']",네이버 - 공매도 - 두나무 - 파란불 - 오늘은 - 쓸데없는 - 소리하지말고 - 오늘 - 재료 - 상장,0.0,False
마지막기회,0,0_end_년차_이번주_동시호가,"['end', '년차', '이번주', '동시호가', '돌파', '간다간다', 'to', '네이버챠트', '능력은', '고수']","['년차 고수', 'End to End', '이번주 만원 돌파']",end - 년차 - 이번주 - 동시호가 - 돌파 - 간다간다 - to - 네이버챠트 - 능력은 - 고수,0.9663871355434274,False
대피하라,-1,-1_네이버_공매도_두나무_파란불,"['네이버', '공매도', '두나무', '파란불', '오늘은', '쓸데없는', '소리하지말고', '오늘', '재료', '상장']","['쓸데없는 소리하지말고 공매도 대차차단설', '쓸데없는 소리하지말고 공매도 대차차단 설정', '쓸데없는 소리하지말고 공매도 대차차단']",네이버 - 공매도 - 두나무 - 파란불 - 오늘은 - 쓸데없는 - 소리하지말고 - 오늘 - 재료 - 상장,0.0,False
두나무랑 합병발표 했는데 주가 왜 이러냐,1,1_역시_이거_동시호가_감이며,"['역시', '이거', '동시호가', '감이며', '개인이', '거지가', '걸고', '그냥', '그놈에', '그래도']","['역시 신한 똥줄타서 들어오니라', '두나무랑 합병발표 했는데 주가 왜 이러냐', '너는 역시 맨날 보합이구나']",역시 - 이거 - 동시호가 - 감이며 - 개인이 - 거지가 - 걸고 - 그냥 - 그놈에 - 그래도,0.9593494970435921,True
나 참,0,0_end_년차_이번주_동시호가,"['end', '년차', '이번주', '동시호가', '돌파', '간다간다', 'to', '네이버챠트', '능력은', '고수']","['년차 고수', 'End to End', '이번주 만원 돌파']",end - 년차 - 이번주 - 동시호가 - 돌파 - 간다간다 - to - 네이버챠트 - 능력은 - 고수,0.6680369376213324,False
오후 떡락할듯,0,0_end_년차_이번주_동시호가,"['end', '년차', '이번주', '동시호가', '돌파', '간다간다', 'to', '네이버챠트', '능력은', '고수']","['년차 고수', 'End to End', '이번주 만원 돌파']",end - 년차 - 이번주 - 동시호가 - 돌파 - 간다간다 - to - 네이버챠트 - 능력은 - 고수,0.8496332032092362,False
내리바 떨어진다 대피,-1,-1_네이버_공매도_두나무_파란불,"['네이버', '공매도', '두나무', '파란불', '오늘은', '쓸데없는', '소리하지말고', '오늘', '재료', '상장']","['쓸데없는 소리하지말고 공매도 대차차단설', '쓸데없는 소리하지말고 공매도 대차차단 설정', '쓸데없는 소리하지말고 공매도 대차차단']",네이버 - 공매도 - 두나무 - 파란불 - 오늘은 - 쓸데없는 - 소리하지말고 - 오늘 - 재료 - 상장,0.0,False
다시왔어요,-1,-1_네이버_공매도_두나무_파란불,"['네이버', '공매도', '두나무', '파란불', '오늘은', '쓸데없는', '소리하지말고', '오늘', '재료', '상장']","['쓸데없는 소리하지말고 공매도 대차차단설', '쓸데없는 소리하지말고 공매도 대차차단 설정', '쓸데없는 소리하지말고 공매도 대차차단']",네이버 - 공매도 - 두나무 - 파란불 - 오늘은 - 쓸데없는 - 소리하지말고 - 오늘 - 재료 - 상장,0.0,False
곧 음전하냐,1,1_역시_이거_동시호가_감이며,"['역시', '이거', '동시호가', '감이며', '개인이', '거지가', '걸고', '그냥', '그놈에', '그래도']","['역시 신한 똥줄타서 들어오니라', '두나무랑 합병발표 했는데 주가 왜 이러냐', '너는 역시 맨날 보합이구나']",역시 - 이거 - 동시호가 - 감이며 - 개인이 - 거지가 - 걸고 - 그냥 - 그놈에 - 그래도,0.9389456784060747,False
하수들아,0,0_end_년차_이번주_동시호가,"['end', '년차', '이번주', '동시호가', '돌파', '간다간다', 'to', '네이버챠트', '능력은', '고수']","['년차 고수', 'End to End', '이번주 만원 돌파']",end - 년차 - 이번주 - 동시호가 - 돌파 - 간다간다 - to - 네이버챠트 - 능력은 - 고수,0.7240088329230226,False
니들이 분석할 능력은 돼,0,0_end_년차_이번주_동시호가,"['end', '년차', '이번주', '동시호가', '돌파', '간다간다', 'to', '네이버챠트', '능력은', '고수']","['년차 고수', 'End to End', '이번주 만원 돌파']",end - 년차 - 이번주 - 동시호가 - 돌파 - 간다간다 - to - 네이버챠트 - 능력은 - 고수,0.6291403858478569,False
장밀린다 철수들해라,-1,-1_네이버_공매도_두나무_파란불,"['네이버', '공매도', '두나무', '파란불', '오늘은', '쓸데없는', '소리하지말고', '오늘', '재료', '상장']","['쓸데없는 소리하지말고 공매도 대차차단설', '쓸데없는 소리하지말고 공매도 대차차단 설정', '쓸데없는 소리하지말고 공매도 대차차단']",네이버 - 공매도 - 두나무 - 파란불 - 오늘은 - 쓸데없는 - 소리하지말고 - 오늘 - 재료 - 상장,0.0,False
여기가 뉴스에도 나온 빚투 설거지 맛집인가,-1,-1_네이버_공매도_두나무_파란불,"['네이버', '공매도', '두나무', '파란불', '오늘은', '쓸데없는', '소리하지말고', '오늘', '재료', '상장']","['쓸데없는 소리하지말고 공매도 대차차단설', '쓸데없는 소리하지말고 공매도 대차차단 설정', '쓸데없는 소리하지말고 공매도 대차차단']",네이버 - 공매도 - 두나무 - 파란불 - 오늘은 - 쓸데없는 - 소리하지말고 - 오늘 - 재료 - 상장,0.0,False
네이버 급등가능성,-1,-1_네이버_공매도_두나무_파란불,"['네이버', '공매도', '두나무', '파란불', '오늘은', '쓸데없는', '소리하지말고', '오늘', '재료', '상장']","['쓸데없는 소리하지말고 공매도 대차차단설', '쓸데없는 소리하지말고 공매도 대차차단 설정', '쓸데없는 소리하지말고 공매도 대차차단']",네이버 - 공매도 - 두나무 - 파란불 - 오늘은 - 쓸데없는 - 소리하지말고 - 오늘 - 재료 - 상장,0.0,False
쓸데없는 소리하지말고 공매도 대차차단설,-1,-1_네이버_공매도_두나무_파란불,"['네이버', '공매도', '두나무', '파란불', '오늘은', '쓸데없는', '소리하지말고', '오늘', '재료', '상장']","['쓸데없는 소리하지말고 공매도 대차차단설', '쓸데없는 소리하지말고 공매도 대차차단 설정', '쓸데없는 소리하지말고 공매도 대차차단']",네이버 - 공매도 - 두나무 - 파란불 - 오늘은 - 쓸데없는 - 소리하지말고 - 오늘 - 재료 - 상장,0.0,True
