Document,Topic,Name,Representation,Representative_Docs,Top_n_words,Probability,Representative_document
배당,-1,-1_요약_믿고_패가망신호_코스피,"['요약', '믿고', '패가망신호', '코스피', '분기', '배당', '실적', '관세전쟁', 'pf', '갈수록']","['하한가 정도 장대음봉 나올 뉴스가 프로 하락', '장 요약 코스피', '장 요약 분기 실적']",요약 - 믿고 - 패가망신호 - 코스피 - 분기 - 배당 - 실적 - 관세전쟁 - pf - 갈수록,0.0,False
최고가 원 못깨나,1,1_될지_nh투증_xx년_가겠죠,"['될지', 'nh투증', 'xx년', '가겠죠', 'ima', '가격', '가올라', '개미들', '갖고', '공매']","['NH투증 주식을 갖고 장난친게 아닌데 참', '하루 종일 파는 창구가 있는게 개미들', 'IMA 인가 받으려고 유증까지 했는데 완전']",될지 - nh투증 - xx년 - 가겠죠 - ima - 가격 - 가올라 - 개미들 - 갖고 - 공매,0.9606058282202989,False
장부는 증권사스팩상장폐지 해라,-1,-1_요약_믿고_패가망신호_코스피,"['요약', '믿고', '패가망신호', '코스피', '분기', '배당', '실적', '관세전쟁', 'pf', '갈수록']","['하한가 정도 장대음봉 나올 뉴스가 프로 하락', '장 요약 코스피', '장 요약 분기 실적']",요약 - 믿고 - 패가망신호 - 코스피 - 분기 - 배당 - 실적 - 관세전쟁 - pf - 갈수록,0.0,False
NH,0,0_나오는_이제_종목_주가,"['나오는', '이제', '종목', '주가', '오늘', '실적', '갑니다', '강추', '감사', '찍어보자']","['아직도 똥주를 들고 있나요', '욕 밖에 안 나오는 종목', 'S 욕밖에 안 나오는 종목']",나오는 - 이제 - 종목 - 주가 - 오늘 - 실적 - 갑니다 - 강추 - 감사 - 찍어보자,0.8871433156421833,False
낼 상가자,0,0_나오는_이제_종목_주가,"['나오는', '이제', '종목', '주가', '오늘', '실적', '갑니다', '강추', '감사', '찍어보자']","['아직도 똥주를 들고 있나요', '욕 밖에 안 나오는 종목', 'S 욕밖에 안 나오는 종목']",나오는 - 이제 - 종목 - 주가 - 오늘 - 실적 - 갑니다 - 강추 - 감사 - 찍어보자,0.7552708114547618,False
장 요약 분기 실적,-1,-1_요약_믿고_패가망신호_코스피,"['요약', '믿고', '패가망신호', '코스피', '분기', '배당', '실적', '관세전쟁', 'pf', '갈수록']","['하한가 정도 장대음봉 나올 뉴스가 프로 하락', '장 요약 코스피', '장 요약 분기 실적']",요약 - 믿고 - 패가망신호 - 코스피 - 분기 - 배당 - 실적 - 관세전쟁 - pf - 갈수록,0.0,True
오케이 절반익절,-1,-1_요약_믿고_패가망신호_코스피,"['요약', '믿고', '패가망신호', '코스피', '분기', '배당', '실적', '관세전쟁', 'pf', '갈수록']","['하한가 정도 장대음봉 나올 뉴스가 프로 하락', '장 요약 코스피', '장 요약 분기 실적']",요약 - 믿고 - 패가망신호 - 코스피 - 분기 - 배당 - 실적 - 관세전쟁 - pf - 갈수록,0.0,False
말하는 대로,0,0_나오는_이제_종목_주가,"['나오는', '이제', '종목', '주가', '오늘', '실적', '갑니다', '강추', '감사', '찍어보자']","['아직도 똥주를 들고 있나요', '욕 밖에 안 나오는 종목', 'S 욕밖에 안 나오는 종목']",나오는 - 이제 - 종목 - 주가 - 오늘 - 실적 - 갑니다 - 강추 - 감사 - 찍어보자,0.7932475336627949,False
정부는 증권사 스팩상장폐지 해라,2,2_다른_증권주_증권_증권주는,"['다른', '증권주', '증권', '증권주는', '증권사', 'nh', '간다', '가게', '미래', '되어']","['증권 사 한투 미래 키움 삼성 NH 분기', '다른 증권주는 자사주 입법으로 꿈틀되는데', '혼자 다 처뭇나 NH 증권 농협 한군데도 성한']",다른 - 증권주 - 증권 - 증권주는 - 증권사 - nh - 간다 - 가게 - 미래 - 되어,0.9983603213234244,False
이제 시작,0,0_나오는_이제_종목_주가,"['나오는', '이제', '종목', '주가', '오늘', '실적', '갑니다', '강추', '감사', '찍어보자']","['아직도 똥주를 들고 있나요', '욕 밖에 안 나오는 종목', 'S 욕밖에 안 나오는 종목']",나오는 - 이제 - 종목 - 주가 - 오늘 - 실적 - 갑니다 - 강추 - 감사 - 찍어보자,0.9019868547142758,False
이상 상승했어요,0,0_나오는_이제_종목_주가,"['나오는', '이제', '종목', '주가', '오늘', '실적', '갑니다', '강추', '감사', '찍어보자']","['아직도 똥주를 들고 있나요', '욕 밖에 안 나오는 종목', 'S 욕밖에 안 나오는 종목']",나오는 - 이제 - 종목 - 주가 - 오늘 - 실적 - 갑니다 - 강추 - 감사 - 찍어보자,0.8572914370958727,False
증권주 호재 천지인데,2,2_다른_증권주_증권_증권주는,"['다른', '증권주', '증권', '증권주는', '증권사', 'nh', '간다', '가게', '미래', '되어']","['증권 사 한투 미래 키움 삼성 NH 분기', '다른 증권주는 자사주 입법으로 꿈틀되는데', '혼자 다 처뭇나 NH 증권 농협 한군데도 성한']",다른 - 증권주 - 증권 - 증권주는 - 증권사 - nh - 간다 - 가게 - 미래 - 되어,1.0,False
한국증시의 성장성은 사기재료,2,2_다른_증권주_증권_증권주는,"['다른', '증권주', '증권', '증권주는', '증권사', 'nh', '간다', '가게', '미래', '되어']","['증권 사 한투 미래 키움 삼성 NH 분기', '다른 증권주는 자사주 입법으로 꿈틀되는데', '혼자 다 처뭇나 NH 증권 농협 한군데도 성한']",다른 - 증권주 - 증권 - 증권주는 - 증권사 - nh - 간다 - 가게 - 미래 - 되어,1.0,False
역헤숄이라던데,1,1_될지_nh투증_xx년_가겠죠,"['될지', 'nh투증', 'xx년', '가겠죠', 'ima', '가격', '가올라', '개미들', '갖고', '공매']","['NH투증 주식을 갖고 장난친게 아닌데 참', '하루 종일 파는 창구가 있는게 개미들', 'IMA 인가 받으려고 유증까지 했는데 완전']",될지 - nh투증 - xx년 - 가겠죠 - ima - 가격 - 가올라 - 개미들 - 갖고 - 공매,0.8317867509704151,False
낼 올라갈걸 왜팔아,1,1_될지_nh투증_xx년_가겠죠,"['될지', 'nh투증', 'xx년', '가겠죠', 'ima', '가격', '가올라', '개미들', '갖고', '공매']","['NH투증 주식을 갖고 장난친게 아닌데 참', '하루 종일 파는 창구가 있는게 개미들', 'IMA 인가 받으려고 유증까지 했는데 완전']",될지 - nh투증 - xx년 - 가겠죠 - ima - 가격 - 가올라 - 개미들 - 갖고 - 공매,0.8053211700384771,False
글러먹었네,1,1_될지_nh투증_xx년_가겠죠,"['될지', 'nh투증', 'xx년', '가겠죠', 'ima', '가격', '가올라', '개미들', '갖고', '공매']","['NH투증 주식을 갖고 장난친게 아닌데 참', '하루 종일 파는 창구가 있는게 개미들', 'IMA 인가 받으려고 유증까지 했는데 완전']",될지 - nh투증 - xx년 - 가겠죠 - ima - 가격 - 가올라 - 개미들 - 갖고 - 공매,0.7913324139289913,False
