Document,Topic,Name,Representation,Representative_Docs,Top_n_words,Probability,Representative_document
연초대비 배 올라도,0,0_반대매매_하이닉스_삼전으로_내일,"['반대매매', '하이닉스', '삼전으로', '내일', '오늘', '종가', '내일종가', '금요일', '계속', '삼성전자']","['하이닉스', '반대매매', '오늘 반등 했어야했는데 내일 반대매매로']",반대매매 - 하이닉스 - 삼전으로 - 내일 - 오늘 - 종가 - 내일종가 - 금요일 - 계속 - 삼성전자,0.8724162880797719,False
공포에 털리구 외인은 똥값에 슬금슬금,0,0_반대매매_하이닉스_삼전으로_내일,"['반대매매', '하이닉스', '삼전으로', '내일', '오늘', '종가', '내일종가', '금요일', '계속', '삼성전자']","['하이닉스', '반대매매', '오늘 반등 했어야했는데 내일 반대매매로']",반대매매 - 하이닉스 - 삼전으로 - 내일 - 오늘 - 종가 - 내일종가 - 금요일 - 계속 - 삼성전자,1.0,False
기억나요 저 이게임해봤어요,0,0_반대매매_하이닉스_삼전으로_내일,"['반대매매', '하이닉스', '삼전으로', '내일', '오늘', '종가', '내일종가', '금요일', '계속', '삼성전자']","['하이닉스', '반대매매', '오늘 반등 했어야했는데 내일 반대매매로']",반대매매 - 하이닉스 - 삼전으로 - 내일 - 오늘 - 종가 - 내일종가 - 금요일 - 계속 - 삼성전자,1.0,False
필독 내일 시 반대매매는 확정입니다,0,0_반대매매_하이닉스_삼전으로_내일,"['반대매매', '하이닉스', '삼전으로', '내일', '오늘', '종가', '내일종가', '금요일', '계속', '삼성전자']","['하이닉스', '반대매매', '오늘 반등 했어야했는데 내일 반대매매로']",반대매매 - 하이닉스 - 삼전으로 - 내일 - 오늘 - 종가 - 내일종가 - 금요일 - 계속 - 삼성전자,0.9234378475455288,False
외기 쌍끄리라,0,0_반대매매_하이닉스_삼전으로_내일,"['반대매매', '하이닉스', '삼전으로', '내일', '오늘', '종가', '내일종가', '금요일', '계속', '삼성전자']","['하이닉스', '반대매매', '오늘 반등 했어야했는데 내일 반대매매로']",반대매매 - 하이닉스 - 삼전으로 - 내일 - 오늘 - 종가 - 내일종가 - 금요일 - 계속 - 삼성전자,1.0,False
혼자 처 오르고 쇼하더니,0,0_반대매매_하이닉스_삼전으로_내일,"['반대매매', '하이닉스', '삼전으로', '내일', '오늘', '종가', '내일종가', '금요일', '계속', '삼성전자']","['하이닉스', '반대매매', '오늘 반등 했어야했는데 내일 반대매매로']",반대매매 - 하이닉스 - 삼전으로 - 내일 - 오늘 - 종가 - 내일종가 - 금요일 - 계속 - 삼성전자,1.0,False
오늘 다우 나스닥,0,0_반대매매_하이닉스_삼전으로_내일,"['반대매매', '하이닉스', '삼전으로', '내일', '오늘', '종가', '내일종가', '금요일', '계속', '삼성전자']","['하이닉스', '반대매매', '오늘 반등 했어야했는데 내일 반대매매로']",반대매매 - 하이닉스 - 삼전으로 - 내일 - 오늘 - 종가 - 내일종가 - 금요일 - 계속 - 삼성전자,1.0,False
게임체인져 CXL메모리 양산 삼성,0,0_반대매매_하이닉스_삼전으로_내일,"['반대매매', '하이닉스', '삼전으로', '내일', '오늘', '종가', '내일종가', '금요일', '계속', '삼성전자']","['하이닉스', '반대매매', '오늘 반등 했어야했는데 내일 반대매매로']",반대매매 - 하이닉스 - 삼전으로 - 내일 - 오늘 - 종가 - 내일종가 - 금요일 - 계속 - 삼성전자,0.7052250542207377,False
돈버는 방법,0,0_반대매매_하이닉스_삼전으로_내일,"['반대매매', '하이닉스', '삼전으로', '내일', '오늘', '종가', '내일종가', '금요일', '계속', '삼성전자']","['하이닉스', '반대매매', '오늘 반등 했어야했는데 내일 반대매매로']",반대매매 - 하이닉스 - 삼전으로 - 내일 - 오늘 - 종가 - 내일종가 - 금요일 - 계속 - 삼성전자,1.0,False
하닉 돈벌기 쉽네,0,0_반대매매_하이닉스_삼전으로_내일,"['반대매매', '하이닉스', '삼전으로', '내일', '오늘', '종가', '내일종가', '금요일', '계속', '삼성전자']","['하이닉스', '반대매매', '오늘 반등 했어야했는데 내일 반대매매로']",반대매매 - 하이닉스 - 삼전으로 - 내일 - 오늘 - 종가 - 내일종가 - 금요일 - 계속 - 삼성전자,0.8423628125242411,False
