Document,Topic,Name,Representation,Representative_Docs,Top_n_words,Probability,Representative_document
개망,-1,-1_상승_ess_리튬_공매도,"['상승', 'ess', '리튬', '공매도', '단기조정이', '고환율', '금리', '테슬라도', '급등', '근데']","['이번 조정은 단기조정이 아니라 중기 조정', '미 이차전지 금욜 폭등 실시간 테슬라도 급', '미 이차전지 금욜 폭등 실시간 테슬라도 급등 중']",상승 - ess - 리튬 - 공매도 - 단기조정이 - 고환율 - 금리 - 테슬라도 - 급등 - 근데,0.0,False
망했네 망했어,-1,-1_상승_ess_리튬_공매도,"['상승', 'ess', '리튬', '공매도', '단기조정이', '고환율', '금리', '테슬라도', '급등', '근데']","['이번 조정은 단기조정이 아니라 중기 조정', '미 이차전지 금욜 폭등 실시간 테슬라도 급', '미 이차전지 금욜 폭등 실시간 테슬라도 급등 중']",상승 - ess - 리튬 - 공매도 - 단기조정이 - 고환율 - 금리 - 테슬라도 - 급등 - 근데,0.0,False
메르치가 오늘 열일한다,0,0_오늘_아직_탈출_머니을,"['오늘', '아직', '탈출', '머니을', '오늘은', '차전지', '준비하라', '계속', '만원', 'ess상승']","['년만에 층에서 약익절 탈출 후 아쉬웠', '일봉 주봉상 하락세 아직 안끝남', '머니을 준비하라 차전지 분수령 공개']",오늘 - 아직 - 탈출 - 머니을 - 오늘은 - 차전지 - 준비하라 - 계속 - 만원 - ess상승,0.8315354093890927,False
년만에 층에서 약익절 탈출 후 아쉬웠,0,0_오늘_아직_탈출_머니을,"['오늘', '아직', '탈출', '머니을', '오늘은', '차전지', '준비하라', '계속', '만원', 'ess상승']","['년만에 층에서 약익절 탈출 후 아쉬웠', '일봉 주봉상 하락세 아직 안끝남', '머니을 준비하라 차전지 분수령 공개']",오늘 - 아직 - 탈출 - 머니을 - 오늘은 - 차전지 - 준비하라 - 계속 - 만원 - ess상승,0.8225896584047733,True
쳇지피티 물어보니 내년 봄까지 이차전지 하,0,0_오늘_아직_탈출_머니을,"['오늘', '아직', '탈출', '머니을', '오늘은', '차전지', '준비하라', '계속', '만원', 'ess상승']","['년만에 층에서 약익절 탈출 후 아쉬웠', '일봉 주봉상 하락세 아직 안끝남', '머니을 준비하라 차전지 분수령 공개']",오늘 - 아직 - 탈출 - 머니을 - 오늘은 - 차전지 - 준비하라 - 계속 - 만원 - ess상승,0.9106269086694244,False
코퓨,-1,-1_상승_ess_리튬_공매도,"['상승', 'ess', '리튬', '공매도', '단기조정이', '고환율', '금리', '테슬라도', '급등', '근데']","['이번 조정은 단기조정이 아니라 중기 조정', '미 이차전지 금욜 폭등 실시간 테슬라도 급', '미 이차전지 금욜 폭등 실시간 테슬라도 급등 중']",상승 - ess - 리튬 - 공매도 - 단기조정이 - 고환율 - 금리 - 테슬라도 - 급등 - 근데,0.0,False
오늘저녁 시 분,-1,-1_상승_ess_리튬_공매도,"['상승', 'ess', '리튬', '공매도', '단기조정이', '고환율', '금리', '테슬라도', '급등', '근데']","['이번 조정은 단기조정이 아니라 중기 조정', '미 이차전지 금욜 폭등 실시간 테슬라도 급', '미 이차전지 금욜 폭등 실시간 테슬라도 급등 중']",상승 - ess - 리튬 - 공매도 - 단기조정이 - 고환율 - 금리 - 테슬라도 - 급등 - 근데,0.0,False
에 다 팔았는데,-1,-1_상승_ess_리튬_공매도,"['상승', 'ess', '리튬', '공매도', '단기조정이', '고환율', '금리', '테슬라도', '급등', '근데']","['이번 조정은 단기조정이 아니라 중기 조정', '미 이차전지 금욜 폭등 실시간 테슬라도 급', '미 이차전지 금욜 폭등 실시간 테슬라도 급등 중']",상승 - ess - 리튬 - 공매도 - 단기조정이 - 고환율 - 금리 - 테슬라도 - 급등 - 근데,0.0,False
미 이차전지 금욜 폭등 실시간 테슬라도 급,-1,-1_상승_ess_리튬_공매도,"['상승', 'ess', '리튬', '공매도', '단기조정이', '고환율', '금리', '테슬라도', '급등', '근데']","['이번 조정은 단기조정이 아니라 중기 조정', '미 이차전지 금욜 폭등 실시간 테슬라도 급', '미 이차전지 금욜 폭등 실시간 테슬라도 급등 중']",상승 - ess - 리튬 - 공매도 - 단기조정이 - 고환율 - 금리 - 테슬라도 - 급등 - 근데,0.0,True
포스코 샷다 내려요,0,0_오늘_아직_탈출_머니을,"['오늘', '아직', '탈출', '머니을', '오늘은', '차전지', '준비하라', '계속', '만원', 'ess상승']","['년만에 층에서 약익절 탈출 후 아쉬웠', '일봉 주봉상 하락세 아직 안끝남', '머니을 준비하라 차전지 분수령 공개']",오늘 - 아직 - 탈출 - 머니을 - 오늘은 - 차전지 - 준비하라 - 계속 - 만원 - ess상승,0.8961183426940231,False
미 이차전지 금욜 폭등 실시간 테슬라도 급등 중,-1,-1_상승_ess_리튬_공매도,"['상승', 'ess', '리튬', '공매도', '단기조정이', '고환율', '금리', '테슬라도', '급등', '근데']","['이번 조정은 단기조정이 아니라 중기 조정', '미 이차전지 금욜 폭등 실시간 테슬라도 급', '미 이차전지 금욜 폭등 실시간 테슬라도 급등 중']",상승 - ess - 리튬 - 공매도 - 단기조정이 - 고환율 - 금리 - 테슬라도 - 급등 - 근데,0.0,True
계단식 하락,-1,-1_상승_ess_리튬_공매도,"['상승', 'ess', '리튬', '공매도', '단기조정이', '고환율', '금리', '테슬라도', '급등', '근데']","['이번 조정은 단기조정이 아니라 중기 조정', '미 이차전지 금욜 폭등 실시간 테슬라도 급', '미 이차전지 금욜 폭등 실시간 테슬라도 급등 중']",상승 - ess - 리튬 - 공매도 - 단기조정이 - 고환율 - 금리 - 테슬라도 - 급등 - 근데,0.0,False
못무도 고 고 고,0,0_오늘_아직_탈출_머니을,"['오늘', '아직', '탈출', '머니을', '오늘은', '차전지', '준비하라', '계속', '만원', 'ess상승']","['년만에 층에서 약익절 탈출 후 아쉬웠', '일봉 주봉상 하락세 아직 안끝남', '머니을 준비하라 차전지 분수령 공개']",오늘 - 아직 - 탈출 - 머니을 - 오늘은 - 차전지 - 준비하라 - 계속 - 만원 - ess상승,0.9426003540348509,False
지금은 공격 타이밍이지,-1,-1_상승_ess_리튬_공매도,"['상승', 'ess', '리튬', '공매도', '단기조정이', '고환율', '금리', '테슬라도', '급등', '근데']","['이번 조정은 단기조정이 아니라 중기 조정', '미 이차전지 금욜 폭등 실시간 테슬라도 급', '미 이차전지 금욜 폭등 실시간 테슬라도 급등 중']",상승 - ess - 리튬 - 공매도 - 단기조정이 - 고환율 - 금리 - 테슬라도 - 급등 - 근데,0.0,False
종지 p 오르는데 주가는 라,0,0_오늘_아직_탈출_머니을,"['오늘', '아직', '탈출', '머니을', '오늘은', '차전지', '준비하라', '계속', '만원', 'ess상승']","['년만에 층에서 약익절 탈출 후 아쉬웠', '일봉 주봉상 하락세 아직 안끝남', '머니을 준비하라 차전지 분수령 공개']",오늘 - 아직 - 탈출 - 머니을 - 오늘은 - 차전지 - 준비하라 - 계속 - 만원 - ess상승,0.9378170942850264,False
연기금은 매수네,0,0_오늘_아직_탈출_머니을,"['오늘', '아직', '탈출', '머니을', '오늘은', '차전지', '준비하라', '계속', '만원', 'ess상승']","['년만에 층에서 약익절 탈출 후 아쉬웠', '일봉 주봉상 하락세 아직 안끝남', '머니을 준비하라 차전지 분수령 공개']",오늘 - 아직 - 탈출 - 머니을 - 오늘은 - 차전지 - 준비하라 - 계속 - 만원 - ess상승,0.8280109284179619,False
떨어지는 것은 날개가 없다,0,0_오늘_아직_탈출_머니을,"['오늘', '아직', '탈출', '머니을', '오늘은', '차전지', '준비하라', '계속', '만원', 'ess상승']","['년만에 층에서 약익절 탈출 후 아쉬웠', '일봉 주봉상 하락세 아직 안끝남', '머니을 준비하라 차전지 분수령 공개']",오늘 - 아직 - 탈출 - 머니을 - 오늘은 - 차전지 - 준비하라 - 계속 - 만원 - ess상승,0.8225896584047733,False
왕창 물타야 하는데,0,0_오늘_아직_탈출_머니을,"['오늘', '아직', '탈출', '머니을', '오늘은', '차전지', '준비하라', '계속', '만원', 'ess상승']","['년만에 층에서 약익절 탈출 후 아쉬웠', '일봉 주봉상 하락세 아직 안끝남', '머니을 준비하라 차전지 분수령 공개']",오늘 - 아직 - 탈출 - 머니을 - 오늘은 - 차전지 - 준비하라 - 계속 - 만원 - ess상승,1.0,False
만본게,0,0_오늘_아직_탈출_머니을,"['오늘', '아직', '탈출', '머니을', '오늘은', '차전지', '준비하라', '계속', '만원', 'ess상승']","['년만에 층에서 약익절 탈출 후 아쉬웠', '일봉 주봉상 하락세 아직 안끝남', '머니을 준비하라 차전지 분수령 공개']",오늘 - 아직 - 탈출 - 머니을 - 오늘은 - 차전지 - 준비하라 - 계속 - 만원 - ess상승,0.8436402150493043,False
만 만 요사이에서 봐라더라,0,0_오늘_아직_탈출_머니을,"['오늘', '아직', '탈출', '머니을', '오늘은', '차전지', '준비하라', '계속', '만원', 'ess상승']","['년만에 층에서 약익절 탈출 후 아쉬웠', '일봉 주봉상 하락세 아직 안끝남', '머니을 준비하라 차전지 분수령 공개']",오늘 - 아직 - 탈출 - 머니을 - 오늘은 - 차전지 - 준비하라 - 계속 - 만원 - ess상승,0.8448596092841602,False
내릴땐 삼성하이닉이 끌고내려오더니,0,0_오늘_아직_탈출_머니을,"['오늘', '아직', '탈출', '머니을', '오늘은', '차전지', '준비하라', '계속', '만원', 'ess상승']","['년만에 층에서 약익절 탈출 후 아쉬웠', '일봉 주봉상 하락세 아직 안끝남', '머니을 준비하라 차전지 분수령 공개']",오늘 - 아직 - 탈출 - 머니을 - 오늘은 - 차전지 - 준비하라 - 계속 - 만원 - ess상승,0.8959371087581808,False
아 씨게 물렸네,-1,-1_상승_ess_리튬_공매도,"['상승', 'ess', '리튬', '공매도', '단기조정이', '고환율', '금리', '테슬라도', '급등', '근데']","['이번 조정은 단기조정이 아니라 중기 조정', '미 이차전지 금욜 폭등 실시간 테슬라도 급', '미 이차전지 금욜 폭등 실시간 테슬라도 급등 중']",상승 - ess - 리튬 - 공매도 - 단기조정이 - 고환율 - 금리 - 테슬라도 - 급등 - 근데,0.0,False
년 속알이하다 만원대 도망한것이 상책,-1,-1_상승_ess_리튬_공매도,"['상승', 'ess', '리튬', '공매도', '단기조정이', '고환율', '금리', '테슬라도', '급등', '근데']","['이번 조정은 단기조정이 아니라 중기 조정', '미 이차전지 금욜 폭등 실시간 테슬라도 급', '미 이차전지 금욜 폭등 실시간 테슬라도 급등 중']",상승 - ess - 리튬 - 공매도 - 단기조정이 - 고환율 - 금리 - 테슬라도 - 급등 - 근데,0.0,False
지수올라도,-1,-1_상승_ess_리튬_공매도,"['상승', 'ess', '리튬', '공매도', '단기조정이', '고환율', '금리', '테슬라도', '급등', '근데']","['이번 조정은 단기조정이 아니라 중기 조정', '미 이차전지 금욜 폭등 실시간 테슬라도 급', '미 이차전지 금욜 폭등 실시간 테슬라도 급등 중']",상승 - ess - 리튬 - 공매도 - 단기조정이 - 고환율 - 금리 - 테슬라도 - 급등 - 근데,0.0,False
복이,-1,-1_상승_ess_리튬_공매도,"['상승', 'ess', '리튬', '공매도', '단기조정이', '고환율', '금리', '테슬라도', '급등', '근데']","['이번 조정은 단기조정이 아니라 중기 조정', '미 이차전지 금욜 폭등 실시간 테슬라도 급', '미 이차전지 금욜 폭등 실시간 테슬라도 급등 중']",상승 - ess - 리튬 - 공매도 - 단기조정이 - 고환율 - 금리 - 테슬라도 - 급등 - 근데,0.0,False
원화폭락주범 집값폭등주범 이창룡을,0,0_오늘_아직_탈출_머니을,"['오늘', '아직', '탈출', '머니을', '오늘은', '차전지', '준비하라', '계속', '만원', 'ess상승']","['년만에 층에서 약익절 탈출 후 아쉬웠', '일봉 주봉상 하락세 아직 안끝남', '머니을 준비하라 차전지 분수령 공개']",오늘 - 아직 - 탈출 - 머니을 - 오늘은 - 차전지 - 준비하라 - 계속 - 만원 - ess상승,1.0,False
토마토증권에서 방송하는,-1,-1_상승_ess_리튬_공매도,"['상승', 'ess', '리튬', '공매도', '단기조정이', '고환율', '금리', '테슬라도', '급등', '근데']","['이번 조정은 단기조정이 아니라 중기 조정', '미 이차전지 금욜 폭등 실시간 테슬라도 급', '미 이차전지 금욜 폭등 실시간 테슬라도 급등 중']",상승 - ess - 리튬 - 공매도 - 단기조정이 - 고환율 - 금리 - 테슬라도 - 급등 - 근데,0.0,False
공매도 물량으로 지하까지,-1,-1_상승_ess_리튬_공매도,"['상승', 'ess', '리튬', '공매도', '단기조정이', '고환율', '금리', '테슬라도', '급등', '근데']","['이번 조정은 단기조정이 아니라 중기 조정', '미 이차전지 금욜 폭등 실시간 테슬라도 급', '미 이차전지 금욜 폭등 실시간 테슬라도 급등 중']",상승 - ess - 리튬 - 공매도 - 단기조정이 - 고환율 - 금리 - 테슬라도 - 급등 - 근데,0.0,False
유투버가 바닥이라고 무조건사라더니,-1,-1_상승_ess_리튬_공매도,"['상승', 'ess', '리튬', '공매도', '단기조정이', '고환율', '금리', '테슬라도', '급등', '근데']","['이번 조정은 단기조정이 아니라 중기 조정', '미 이차전지 금욜 폭등 실시간 테슬라도 급', '미 이차전지 금욜 폭등 실시간 테슬라도 급등 중']",상승 - ess - 리튬 - 공매도 - 단기조정이 - 고환율 - 금리 - 테슬라도 - 급등 - 근데,0.0,False
메르치와골드만,0,0_오늘_아직_탈출_머니을,"['오늘', '아직', '탈출', '머니을', '오늘은', '차전지', '준비하라', '계속', '만원', 'ess상승']","['년만에 층에서 약익절 탈출 후 아쉬웠', '일봉 주봉상 하락세 아직 안끝남', '머니을 준비하라 차전지 분수령 공개']",오늘 - 아직 - 탈출 - 머니을 - 오늘은 - 차전지 - 준비하라 - 계속 - 만원 - ess상승,0.8170959158971622,False
만원 주가 검토 기준 년 예상,-1,-1_상승_ess_리튬_공매도,"['상승', 'ess', '리튬', '공매도', '단기조정이', '고환율', '금리', '테슬라도', '급등', '근데']","['이번 조정은 단기조정이 아니라 중기 조정', '미 이차전지 금욜 폭등 실시간 테슬라도 급', '미 이차전지 금욜 폭등 실시간 테슬라도 급등 중']",상승 - ess - 리튬 - 공매도 - 단기조정이 - 고환율 - 금리 - 테슬라도 - 급등 - 근데,0.0,False
탈출 못했다,0,0_오늘_아직_탈출_머니을,"['오늘', '아직', '탈출', '머니을', '오늘은', '차전지', '준비하라', '계속', '만원', 'ess상승']","['년만에 층에서 약익절 탈출 후 아쉬웠', '일봉 주봉상 하락세 아직 안끝남', '머니을 준비하라 차전지 분수령 공개']",오늘 - 아직 - 탈출 - 머니을 - 오늘은 - 차전지 - 준비하라 - 계속 - 만원 - ess상승,0.8225896584047733,False
겁나 불쌍하네 지수 빠져도 빠져,-1,-1_상승_ess_리튬_공매도,"['상승', 'ess', '리튬', '공매도', '단기조정이', '고환율', '금리', '테슬라도', '급등', '근데']","['이번 조정은 단기조정이 아니라 중기 조정', '미 이차전지 금욜 폭등 실시간 테슬라도 급', '미 이차전지 금욜 폭등 실시간 테슬라도 급등 중']",상승 - ess - 리튬 - 공매도 - 단기조정이 - 고환율 - 금리 - 테슬라도 - 급등 - 근데,0.0,False
공포에,-1,-1_상승_ess_리튬_공매도,"['상승', 'ess', '리튬', '공매도', '단기조정이', '고환율', '금리', '테슬라도', '급등', '근데']","['이번 조정은 단기조정이 아니라 중기 조정', '미 이차전지 금욜 폭등 실시간 테슬라도 급', '미 이차전지 금욜 폭등 실시간 테슬라도 급등 중']",상승 - ess - 리튬 - 공매도 - 단기조정이 - 고환율 - 금리 - 테슬라도 - 급등 - 근데,0.0,False
장인화회장이 포스코에한일,0,0_오늘_아직_탈출_머니을,"['오늘', '아직', '탈출', '머니을', '오늘은', '차전지', '준비하라', '계속', '만원', 'ess상승']","['년만에 층에서 약익절 탈출 후 아쉬웠', '일봉 주봉상 하락세 아직 안끝남', '머니을 준비하라 차전지 분수령 공개']",오늘 - 아직 - 탈출 - 머니을 - 오늘은 - 차전지 - 준비하라 - 계속 - 만원 - ess상승,1.0,False
접근금지,-1,-1_상승_ess_리튬_공매도,"['상승', 'ess', '리튬', '공매도', '단기조정이', '고환율', '금리', '테슬라도', '급등', '근데']","['이번 조정은 단기조정이 아니라 중기 조정', '미 이차전지 금욜 폭등 실시간 테슬라도 급', '미 이차전지 금욜 폭등 실시간 테슬라도 급등 중']",상승 - ess - 리튬 - 공매도 - 단기조정이 - 고환율 - 금리 - 테슬라도 - 급등 - 근데,0.0,False
오은,1,1_하한가_조전네_어휴_오은,"['하한가', '조전네', '어휴', '오은', '이번주에', '젭알', '뭐가', '아쉽네', '빼라', '바리']","['뭐가 읍다고', '하한가 하한가', '그렇지 확 빼라 젭알']",하한가 - 조전네 - 어휴 - 오은 - 이번주에 - 젭알 - 뭐가 - 아쉽네 - 빼라 - 바리,1.0,False
한달사이 만원 가까이 빠지네,0,0_오늘_아직_탈출_머니을,"['오늘', '아직', '탈출', '머니을', '오늘은', '차전지', '준비하라', '계속', '만원', 'ess상승']","['년만에 층에서 약익절 탈출 후 아쉬웠', '일봉 주봉상 하락세 아직 안끝남', '머니을 준비하라 차전지 분수령 공개']",오늘 - 아직 - 탈출 - 머니을 - 오늘은 - 차전지 - 준비하라 - 계속 - 만원 - ess상승,0.8380563709825715,False
