Document,Topic,Name,Representation,Representative_Docs,Top_n_words,Probability,Representative_document
일봉차트를 봐라 쭉 하락하다 잠깐 데,0,0_오늘_대한항공_매수_한일령,"['오늘', '대한항공', '매수', '한일령', '만원', '이거', '중국', '항공', '대한이가', '봐라']","['오늘 원 올랐어요 상한가 입', '오늘 종가', '대한항공 주가 만원 갈 가능성']",오늘 - 대한항공 - 매수 - 한일령 - 만원 - 이거 - 중국 - 항공 - 대한이가 - 봐라,1.0,False
잊지마라 환율이 원 오르면 대한항,0,0_오늘_대한항공_매수_한일령,"['오늘', '대한항공', '매수', '한일령', '만원', '이거', '중국', '항공', '대한이가', '봐라']","['오늘 원 올랐어요 상한가 입', '오늘 종가', '대한항공 주가 만원 갈 가능성']",오늘 - 대한항공 - 매수 - 한일령 - 만원 - 이거 - 중국 - 항공 - 대한이가 - 봐라,1.0,False
여객 실적에서 중국 비중은 생각만큼,0,0_오늘_대한항공_매수_한일령,"['오늘', '대한항공', '매수', '한일령', '만원', '이거', '중국', '항공', '대한이가', '봐라']","['오늘 원 올랐어요 상한가 입', '오늘 종가', '대한항공 주가 만원 갈 가능성']",오늘 - 대한항공 - 매수 - 한일령 - 만원 - 이거 - 중국 - 항공 - 대한이가 - 봐라,0.9630649437399682,False
중국은 일본안가고 일본은 중국안가고,0,0_오늘_대한항공_매수_한일령,"['오늘', '대한항공', '매수', '한일령', '만원', '이거', '중국', '항공', '대한이가', '봐라']","['오늘 원 올랐어요 상한가 입', '오늘 종가', '대한항공 주가 만원 갈 가능성']",오늘 - 대한항공 - 매수 - 한일령 - 만원 - 이거 - 중국 - 항공 - 대한이가 - 봐라,1.0,False
중국국적 저가 항공기 공급증가되면,0,0_오늘_대한항공_매수_한일령,"['오늘', '대한항공', '매수', '한일령', '만원', '이거', '중국', '항공', '대한이가', '봐라']","['오늘 원 올랐어요 상한가 입', '오늘 종가', '대한항공 주가 만원 갈 가능성']",오늘 - 대한항공 - 매수 - 한일령 - 만원 - 이거 - 중국 - 항공 - 대한이가 - 봐라,1.0,False
삼성은 망해도 대한항공은 안 망한다,0,0_오늘_대한항공_매수_한일령,"['오늘', '대한항공', '매수', '한일령', '만원', '이거', '중국', '항공', '대한이가', '봐라']","['오늘 원 올랐어요 상한가 입', '오늘 종가', '대한항공 주가 만원 갈 가능성']",오늘 - 대한항공 - 매수 - 한일령 - 만원 - 이거 - 중국 - 항공 - 대한이가 - 봐라,1.0,False
다카이치가 실각하거나 중일합의하게,0,0_오늘_대한항공_매수_한일령,"['오늘', '대한항공', '매수', '한일령', '만원', '이거', '중국', '항공', '대한이가', '봐라']","['오늘 원 올랐어요 상한가 입', '오늘 종가', '대한항공 주가 만원 갈 가능성']",오늘 - 대한항공 - 매수 - 한일령 - 만원 - 이거 - 중국 - 항공 - 대한이가 - 봐라,1.0,False
데드캣 오늘 올매도 친 자가 위너다,0,0_오늘_대한항공_매수_한일령,"['오늘', '대한항공', '매수', '한일령', '만원', '이거', '중국', '항공', '대한이가', '봐라']","['오늘 원 올랐어요 상한가 입', '오늘 종가', '대한항공 주가 만원 갈 가능성']",오늘 - 대한항공 - 매수 - 한일령 - 만원 - 이거 - 중국 - 항공 - 대한이가 - 봐라,1.0,False
대주주 연기금은 오늘도 팔아버리기,0,0_오늘_대한항공_매수_한일령,"['오늘', '대한항공', '매수', '한일령', '만원', '이거', '중국', '항공', '대한이가', '봐라']","['오늘 원 올랐어요 상한가 입', '오늘 종가', '대한항공 주가 만원 갈 가능성']",오늘 - 대한항공 - 매수 - 한일령 - 만원 - 이거 - 중국 - 항공 - 대한이가 - 봐라,1.0,False
원태는 호구다,0,0_오늘_대한항공_매수_한일령,"['오늘', '대한항공', '매수', '한일령', '만원', '이거', '중국', '항공', '대한이가', '봐라']","['오늘 원 올랐어요 상한가 입', '오늘 종가', '대한항공 주가 만원 갈 가능성']",오늘 - 대한항공 - 매수 - 한일령 - 만원 - 이거 - 중국 - 항공 - 대한이가 - 봐라,1.0,False
