Document,Topic,Name,Representation,Representative_Docs,Top_n_words,Probability,Representative_document
좌파관련주 가즈아,-1,-1_분석_top_예정_분리과세,"['분석', 'top', '예정', '분리과세', '배당', '소각', '자사주', '분기', '낙폭한번올듯', '김도하연구원']","['분기 증권사 전체 리포트 분석 년차 주주', '다음주 자사주 소각 차 상법개정안 발의 예정', '월 자사주 소각 배당 분리과세 유일 중복']",분석 - top - 예정 - 분리과세 - 배당 - 소각 - 자사주 - 분기 - 낙폭한번올듯 - 김도하연구원,0.0,False
부산bnk vs jb금융지주,0,0_jb금융지주_오늘_자사주_시디즈,"['jb금융지주', '오늘', '자사주', '시디즈', '실적', '금비', '내가만듬', '보단', '보다', '메리츠']","['JB금융지주 말고 금비 상갈듯', 'JB금융지주 보단 시디즈 무상증자', 'JB금융지주 말고 시디즈 상갈듯']",jb금융지주 - 오늘 - 자사주 - 시디즈 - 실적 - 금비 - 내가만듬 - 보단 - 보다 - 메리츠,1.0,False
좌파의성지 도와주세요,-1,-1_분석_top_예정_분리과세,"['분석', 'top', '예정', '분리과세', '배당', '소각', '자사주', '분기', '낙폭한번올듯', '김도하연구원']","['분기 증권사 전체 리포트 분석 년차 주주', '다음주 자사주 소각 차 상법개정안 발의 예정', '월 자사주 소각 배당 분리과세 유일 중복']",분석 - top - 예정 - 분리과세 - 배당 - 소각 - 자사주 - 분기 - 낙폭한번올듯 - 김도하연구원,0.0,False
제비금융,-1,-1_분석_top_예정_분리과세,"['분석', 'top', '예정', '분리과세', '배당', '소각', '자사주', '분기', '낙폭한번올듯', '김도하연구원']","['분기 증권사 전체 리포트 분석 년차 주주', '다음주 자사주 소각 차 상법개정안 발의 예정', '월 자사주 소각 배당 분리과세 유일 중복']",분석 - top - 예정 - 분리과세 - 배당 - 소각 - 자사주 - 분기 - 낙폭한번올듯 - 김도하연구원,0.0,False
실적 제일 구릴거같은데,0,0_jb금융지주_오늘_자사주_시디즈,"['jb금융지주', '오늘', '자사주', '시디즈', '실적', '금비', '내가만듬', '보단', '보다', '메리츠']","['JB금융지주 말고 금비 상갈듯', 'JB금융지주 보단 시디즈 무상증자', 'JB금융지주 말고 시디즈 상갈듯']",jb금융지주 - 오늘 - 자사주 - 시디즈 - 실적 - 금비 - 내가만듬 - 보단 - 보다 - 메리츠,1.0,False
Jb 월 일 주식소각 예정,-1,-1_분석_top_예정_분리과세,"['분석', 'top', '예정', '분리과세', '배당', '소각', '자사주', '분기', '낙폭한번올듯', '김도하연구원']","['분기 증권사 전체 리포트 분석 년차 주주', '다음주 자사주 소각 차 상법개정안 발의 예정', '월 자사주 소각 배당 분리과세 유일 중복']",분석 - top - 예정 - 분리과세 - 배당 - 소각 - 자사주 - 분기 - 낙폭한번올듯 - 김도하연구원,0.0,False
주 JB금융지주가 자기주식취득 신탁계약 해지를,0,0_jb금융지주_오늘_자사주_시디즈,"['jb금융지주', '오늘', '자사주', '시디즈', '실적', '금비', '내가만듬', '보단', '보다', '메리츠']","['JB금융지주 말고 금비 상갈듯', 'JB금융지주 보단 시디즈 무상증자', 'JB금융지주 말고 시디즈 상갈듯']",jb금융지주 - 오늘 - 자사주 - 시디즈 - 실적 - 금비 - 내가만듬 - 보단 - 보다 - 메리츠,1.0,False
왜이렇게 오르나요 불타기 해도되나요 기다,0,0_jb금융지주_오늘_자사주_시디즈,"['jb금융지주', '오늘', '자사주', '시디즈', '실적', '금비', '내가만듬', '보단', '보다', '메리츠']","['JB금융지주 말고 금비 상갈듯', 'JB금융지주 보단 시디즈 무상증자', 'JB금융지주 말고 시디즈 상갈듯']",jb금융지주 - 오늘 - 자사주 - 시디즈 - 실적 - 금비 - 내가만듬 - 보단 - 보다 - 메리츠,1.0,False
호가창 주만으로 하한가 장난질,0,0_jb금융지주_오늘_자사주_시디즈,"['jb금융지주', '오늘', '자사주', '시디즈', '실적', '금비', '내가만듬', '보단', '보다', '메리츠']","['JB금융지주 말고 금비 상갈듯', 'JB금융지주 보단 시디즈 무상증자', 'JB금융지주 말고 시디즈 상갈듯']",jb금융지주 - 오늘 - 자사주 - 시디즈 - 실적 - 금비 - 내가만듬 - 보단 - 보다 - 메리츠,0.9610307561803123,False
만 초중반때,0,0_jb금융지주_오늘_자사주_시디즈,"['jb금융지주', '오늘', '자사주', '시디즈', '실적', '금비', '내가만듬', '보단', '보다', '메리츠']","['JB금융지주 말고 금비 상갈듯', 'JB금융지주 보단 시디즈 무상증자', 'JB금융지주 말고 시디즈 상갈듯']",jb금융지주 - 오늘 - 자사주 - 시디즈 - 실적 - 금비 - 내가만듬 - 보단 - 보다 - 메리츠,1.0,False
